age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,length_of_stay,class
24,0,5,2,2,1,0,-1.0,6,0,0
36,1,2,0,1,1,0,0.0,1,0,0
50,1,0,1,2,1,4,-3.0,5,2,0
53,0,0,1,2,1,20,-3.0,5,3,0
50,1,2,1,1,0,1,-1.0,1,0,1
38,0,2,0,1,1,0,-7.0,1,7,0
27,0,2,0,1,1,0,-1.0,2,43,0
28,0,3,0,1,0,1,-1.0,3,1,1
50,0,0,1,1,1,1,-1.0,1,0,0
39,1,2,0,1,1,0,0.0,3,18,0
43,0,2,0,1,1,0,-1.0,1,1,1
29,1,0,0,1,1,0,-1.0,1,1,1
38,1,0,0,2,1,8,0.0,6,15,0
54,0,5,1,1,1,0,-1.0,1,27,0
35,0,0,0,0,1,4,-1.0,8,353,1
22,0,2,2,0,1,5,-2.0,8,4,1
20,0,0,2,0,1,1,-1.0,10,1,1
30,0,0,0,2,1,14,27.0,6,22,1
30,1,0,0,2,1,3,-1.0,7,206,0
56,0,0,1,2,1,12,-1.0,5,1,1
44,0,3,0,1,1,0,-1.0,3,1,0
31,1,0,0,1,1,1,-1.0,4,1,0
59,1,2,1,1,1,3,0.0,1,1,1
54,1,2,1,1,0,0,-1.0,1,29,0
28,0,0,0,2,1,4,0.0,7,5,1
37,1,0,0,2,1,3,-1.0,7,0,0
47,1,2,1,1,1,0,-1.0,1,-1,0
30,0,0,0,0,1,5,-1.0,9,2,1
31,0,0,0,1,1,7,-1.0,4,54,1
24,0,2,2,1,1,0,-2.0,4,0,0
23,0,2,2,1,1,1,0.0,3,0,1
28,0,0,0,2,1,9,-1.0,7,43,1
48,0,2,1,1,0,0,-1.0,1,1,0
33,1,0,0,1,0,0,-1.0,1,1,0
47,1,0,1,2,0,4,-1.0,6,0,0
52,0,0,1,1,0,2,-1.0,1,1,1
29,0,2,0,1,1,3,-1.0,4,1,1
26,0,2,0,1,1,0,-1.0,3,0,0
32,0,0,0,2,1,0,-1.0,7,17,1
31,0,0,0,0,0,9,-1.0,8,0,1
24,0,1,2,1,1,0,-1.0,3,0,0
20,0,5,2,2,1,1,-1.0,6,1,1
22,0,0,2,2,1,1,0.0,5,0,1
46,1,2,1,1,1,0,0.0,1,-1,0
53,0,0,1,1,0,3,-1.0,2,2,0
28,1,0,0,1,1,0,-1.0,2,0,1
24,1,2,2,2,0,3,-1.0,5,0,1
50,0,2,1,2,1,5,-8.0,7,5,0
36,0,0,0,0,1,1,-1.0,8,31,1
57,1,2,1,1,0,0,-5.0,1,0,0
37,1,2,0,1,1,1,-1.0,2,0,0
48,1,5,1,1,1,0,-1.0,1,0,0
31,0,0,0,2,0,3,-1.0,5,61,0
33,0,2,0,1,1,0,-1.0,1,0,0
32,0,0,0,1,1,0,0.0,3,1,0
19,1,5,2,0,1,0,-1.0,9,1,1
29,0,0,0,0,1,4,-1.0,9,18,1
23,1,2,2,1,0,1,-1.0,2,0,0
23,1,2,2,1,1,1,-1.0,4,9,0
26,0,0,0,0,1,3,0.0,10,13,1
26,0,0,0,2,1,5,-1.0,7,6,1
23,0,2,2,1,1,0,-1.0,3,7,1
30,1,2,0,1,1,0,0.0,1,0,0
35,1,0,0,1,1,1,-1.0,2,0,0
21,0,0,2,0,1,4,-1.0,9,219,1
33,1,2,0,1,0,0,-1.0,1,0,1
52,1,0,1,1,0,0,0.0,1,-1,0
52,0,0,1,0,1,2,-1.0,9,33,1
24,0,0,2,1,1,1,-1.0,1,0,1
38,0,0,0,1,1,0,-1.0,3,1,1
30,0,0,0,0,1,8,-1.0,8,1,1
25,0,0,0,1,1,1,-18.0,4,0,1
35,1,0,0,2,1,8,-1.0,6,8,0
50,1,2,1,1,0,0,-3.0,3,0,1
30,0,0,0,2,1,0,0.0,6,0,0
41,1,3,0,1,1,2,-1.0,2,1,0
26,0,0,0,2,1,7,-1.0,6,1,0
30,0,0,0,1,1,0,-1.0,4,1,1
23,1,2,2,1,1,0,-2.0,4,1,0
32,0,0,0,2,1,4,0.0,5,108,0
31,0,0,0,2,0,2,-1.0,5,176,1
50,0,0,1,1,1,13,0.0,1,242,1
29,0,0,0,1,1,1,-1.0,4,1,1
33,0,0,0,0,1,0,-1.0,10,141,0
58,0,2,1,1,1,3,-1.0,2,2,0
32,0,0,0,0,1,8,-1.0,9,1,0
40,1,2,0,1,1,3,0.0,4,40,0
22,0,0,2,2,1,0,-1.0,6,0,1
31,1,0,0,0,1,12,-1.0,8,40,1
31,0,0,0,0,1,6,-1.0,8,1,1
37,1,0,0,2,1,3,-1.0,6,0,1
52,0,0,1,0,1,16,-1.0,8,0,1
31,0,0,0,0,1,0,-1.0,8,1,1
24,0,0,2,1,1,0,-1.0,3,182,1
23,0,0,2,1,1,0,-1.0,4,0,0
22,0,0,2,2,1,1,0.0,7,0,1
55,1,2,1,1,1,0,-1.0,1,0,0
31,0,0,0,0,1,16,-1.0,10,0,1
52,1,2,1,1,0,3,-25.0,1,0,0
42,1,0,0,0,1,13,-1.0,8,0,1
28,0,2,0,1,1,0,-1.0,2,0,1
50,0,2,1,1,1,3,-1.0,2,11,0
24,0,0,2,0,1,5,-1.0,8,1,1
25,1,2,0,2,1,5,-3.0,7,0,1
37,0,0,0,1,1,6,0.0,3,1,0
20,0,0,2,0,1,4,-1.0,9,2,1
42,1,3,0,1,1,1,-3.0,1,0,0
28,0,0,0,1,1,5,0.0,4,0,0
34,1,0,0,1,0,0,-1.0,3,1,0
28,0,2,0,1,0,0,-1.0,2,0,0
20,1,0,2,2,1,1,0.0,5,0,1
38,0,5,0,1,1,1,-1.0,3,0,0
37,0,0,0,2,1,8,-1.0,5,1,1
39,0,2,0,1,1,0,0.0,4,0,1
31,1,2,0,1,0,1,-1.0,1,1,1
41,1,2,0,2,1,9,-1.0,6,32,0
27,1,2,0,1,1,0,-1.0,2,1,0
31,0,0,0,1,1,4,-1.0,3,0,1
58,0,3,1,1,1,1,-11.0,1,10,0
33,0,0,0,2,1,11,-1.0,6,44,1
33,0,0,0,1,1,0,0.0,3,40,0
50,0,2,1,1,1,1,-1.0,3,1,0
29,1,3,0,0,1,1,-2.0,9,0,0
33,1,5,0,1,1,0,-1.0,1,10,0
20,0,5,2,0,1,1,-1.0,10,35,1
46,0,2,1,1,1,0,-1.0,1,1,0
21,0,0,2,0,0,2,-10.0,10,1,1
33,1,0,0,0,1,9,-1.0,9,2,1
51,1,2,1,1,0,0,-1.0,1,7,1
26,0,0,0,1,1,5,-1.0,4,0,0
36,0,2,0,1,1,1,-1.0,2,1,0
27,1,2,0,1,1,0,0.0,2,0,1
33,0,0,0,0,1,16,-1.0,9,6,1
28,1,0,0,2,1,7,-1.0,7,0,0
31,0,2,0,0,1,0,-1.0,8,30,1
61,0,0,1,2,1,25,-1.0,7,1,0
37,0,2,0,1,1,2,-1.0,2,0,0
34,0,0,0,2,1,5,0.0,6,0,0
30,0,3,0,1,1,5,-1.0,3,2,1
23,1,0,2,2,1,2,-1.0,7,5,0
33,1,0,0,1,0,3,-1.0,2,1,0
23,1,0,2,2,0,2,-1.0,7,1,1
21,0,0,2,2,1,0,-1.0,7,0,0
24,1,2,2,0,0,0,-1.0,10,0,0
31,0,0,0,2,1,9,-1.0,7,0,0
21,1,0,2,2,0,0,0.0,6,0,0
22,1,2,2,2,1,5,-1.0,5,0,1
45,1,2,1,1,1,1,-11.0,1,-1,0
42,1,2,0,1,0,0,-1.0,2,0,0
20,1,2,2,2,1,0,-1.0,5,0,1
52,0,2,1,1,1,4,-1.0,1,7,1
37,1,5,0,1,0,2,-1.0,2,1,0
30,0,2,0,1,0,9,-19.0,4,4,1
33,0,2,0,1,1,2,-1.0,3,1,0
59,0,0,1,2,1,10,-1.0,7,127,1
43,0,0,0,2,0,6,0.0,7,0,0
26,1,0,0,1,1,2,-1.0,2,0,0
44,1,0,0,1,1,0,0.0,1,0,0
24,0,0,2,1,1,0,0.0,3,-1,0
29,0,0,0,2,1,2,-1.0,6,0,0
23,0,5,2,2,1,7,0.0,6,9,1
27,0,0,0,1,1,2,-1.0,3,0,0
41,1,2,0,1,1,0,0.0,2,0,0
54,1,2,1,1,1,0,0.0,1,-1,0
28,0,2,0,2,1,2,0.0,6,0,0
20,0,5,2,0,1,8,-1.0,10,1,1
35,0,2,0,1,1,5,-20.0,3,0,0
59,0,2,1,1,1,0,0.0,1,0,0
69,1,2,1,1,1,0,-7.0,1,2,1
21,0,0,2,0,1,1,-1.0,9,49,1
50,0,0,1,1,1,4,-1.0,1,0,1
26,0,0,0,0,1,10,-1.0,10,1,1
54,1,2,1,1,1,14,-1.0,4,28,1
62,1,3,1,1,1,0,0.0,1,-1,0
23,1,0,2,0,1,2,0.0,10,80,1
31,0,0,0,0,1,11,0.0,10,-1,1
36,0,2,0,1,1,1,0.0,2,0,0
58,0,2,1,1,1,2,-1.0,3,1,0
28,0,0,0,2,0,2,0.0,5,0,1
58,1,2,1,1,1,10,0.0,3,0,0
24,1,2,2,2,1,3,0.0,5,0,0
33,0,5,0,1,0,0,-1.0,2,0,0
33,0,5,0,1,0,0,-1.0,2,0,0
55,1,2,1,1,0,0,-1.0,1,0,0
31,0,0,0,2,1,7,-1.0,7,77,1
46,0,1,1,2,1,3,-1.0,5,59,1
27,0,0,0,1,1,7,-1.0,4,2,1
54,0,2,1,1,1,0,-1.0,1,6,0
35,0,0,0,0,0,23,-1.0,9,2,1
44,1,0,0,0,1,19,-17.0,9,17,1
31,0,2,0,0,0,14,0.0,10,0,0
42,0,2,0,1,1,1,-1.0,1,0,0
46,0,0,1,1,1,4,-8.0,1,8,0
22,0,3,2,1,1,1,-1.0,4,1,0
41,0,0,0,2,0,2,-26.0,6,23,1
34,0,0,0,0,1,9,-1.0,10,17,1
25,0,2,0,2,1,5,-1.0,7,1,1
50,1,2,1,1,1,1,-1.0,2,0,0
42,0,0,0,1,1,0,0.0,1,1,0
26,0,0,0,1,0,4,-1.0,3,2,0
22,0,2,2,1,1,0,-1.0,4,0,0
46,0,0,1,0,1,2,-1.0,9,0,0
28,0,2,0,0,1,9,-8.0,8,8,1
23,0,0,2,0,0,2,-1.0,10,0,1
31,0,2,0,2,1,0,0.0,7,-1,0
21,0,0,2,2,1,0,-1.0,6,3,1
53,0,2,1,1,1,0,-1.0,2,11,0
22,0,0,2,0,1,0,-1.0,8,5,1
37,1,3,0,1,1,3,0.0,4,0,0
26,0,0,0,1,0,1,-1.0,3,1,1
56,1,3,1,1,0,2,-1.0,1,49,1
51,0,2,1,2,0,0,-1.0,5,1,0
27,0,0,0,2,1,4,-1.0,5,1,1
30,0,0,0,2,1,10,-8.0,6,7,1
29,0,2,0,0,1,4,-2.0,8,0,0
31,0,0,0,0,1,1,-1.0,10,0,0
35,1,0,0,1,1,1,0.0,4,-1,0
21,0,0,2,2,1,1,-1.0,6,1,1
26,1,3,0,2,1,0,-1.0,5,3,1
39,0,0,0,2,0,1,-1.0,7,2,1
31,1,0,0,0,1,25,-1.0,8,117,1
22,0,0,2,2,1,1,-1.0,6,1,0
26,1,0,0,0,1,13,-1.0,10,-1,1
21,0,0,2,0,1,3,-3.0,9,1,1
48,1,2,1,2,1,0,-6.0,6,0,1
23,0,3,2,2,1,0,0.0,5,0,1
40,0,5,0,1,0,0,-1.0,1,1,0
26,0,0,0,0,1,10,-1.0,8,2,1
68,1,2,1,1,1,4,-1.0,1,11,0
24,0,0,2,2,0,0,0.0,7,2,0
28,0,0,0,0,1,11,-1.0,10,26,0
22,0,5,2,0,1,0,-1.0,9,16,0
40,0,2,0,1,0,0,0.0,2,0,0
34,0,2,0,0,0,0,-1.0,8,31,1
26,0,2,0,0,1,2,-1.0,9,0,1
24,0,2,2,0,0,2,-2.0,9,0,0
24,0,0,2,0,1,6,0.0,10,1,1
22,0,0,2,1,1,0,-1.0,3,0,0
31,0,0,0,1,0,0,0.0,2,1,0
28,1,0,0,1,1,2,-1.0,4,6,0
31,0,0,0,0,1,23,0.0,10,55,1
22,0,0,2,1,1,1,0.0,4,0,1
25,0,0,0,0,1,21,-14.0,10,2,1
41,1,0,0,1,1,0,0.0,1,0,0
46,0,0,1,2,1,0,0.0,7,0,1
26,1,2,0,2,1,0,0.0,6,5,1
52,0,2,1,1,0,0,-6.0,1,0,0
33,0,0,0,1,0,0,-1.0,2,1,0
34,0,2,0,0,0,12,-1.0,10,3,1
37,1,2,0,1,1,1,-9.0,2,0,0
33,0,0,0,1,0,0,-1.0,3,1,0
54,0,2,1,1,1,2,-29.0,4,29,1
32,0,0,0,0,1,9,-1.0,9,0,0
50,1,0,1,2,1,2,0.0,6,30,0
21,0,0,2,0,1,1,-1.0,10,5,1
24,0,2,2,1,0,1,-3.0,4,3,0
42,1,2,0,1,0,0,-1.0,1,1,0
39,0,2,0,1,1,2,-1.0,3,8,0
59,1,0,1,1,0,0,-1.0,2,0,0
59,0,2,1,1,1,2,0.0,1,12,0
37,1,0,0,0,0,23,0.0,8,-1,1
21,1,2,2,1,1,0,-1.0,4,1,0
29,0,2,0,1,1,2,-1.0,2,3,0
19,0,0,2,1,1,0,-1.0,4,0,1
34,1,0,0,1,1,3,-4.0,1,0,0
43,1,2,0,1,1,4,0.0,2,2,0
53,0,0,1,2,0,5,-1.0,6,1,0
42,1,5,0,1,1,1,-13.0,1,0,0
20,0,0,2,2,0,0,-1.0,6,2,1
38,0,2,0,1,1,1,-1.0,1,0,1
52,0,0,1,2,1,3,0.0,6,24,1
39,1,2,0,2,0,0,-2.0,6,0,0
52,0,2,1,1,1,1,-1.0,1,3,1
36,0,0,0,2,1,16,0.0,5,0,1
23,1,0,2,2,0,0,0.0,7,0,0
33,0,2,0,1,1,1,-1.0,2,20,0
36,0,2,0,1,1,0,-1.0,1,24,0
31,1,2,0,1,0,0,0.0,2,3,0
21,0,2,2,0,1,0,-2.0,9,0,1
20,0,5,2,0,1,0,-1.0,8,22,1
37,0,5,0,1,1,2,-1.0,4,51,1
30,0,0,0,1,1,0,-1.0,2,1,0
28,0,2,0,1,1,1,-1.0,2,1,1
30,1,0,0,1,1,2,-1.0,2,18,0
22,1,2,2,2,1,0,0.0,6,0,0
20,0,0,2,2,1,0,-1.0,6,0,0
22,0,0,2,1,1,0,-1.0,3,0,0
60,0,0,1,1,1,2,0.0,1,0,0
24,1,2,2,0,1,3,-1.0,8,8,1
25,0,0,0,0,1,4,-1.0,8,19,1
51,0,0,1,1,1,3,-1.0,2,1,0
28,0,0,0,1,1,1,-1.0,4,5,1
25,0,0,0,1,1,0,0.0,2,90,1
45,0,0,1,2,1,16,-1.0,7,1,0
28,0,2,0,2,1,0,0.0,7,1,0
45,0,0,1,2,1,0,-1.0,6,0,1
34,1,0,0,0,1,19,-1.0,8,1,0
28,0,3,0,1,1,2,-1.0,3,1,1
53,1,3,1,1,0,0,-1.0,1,0,0
49,0,2,1,1,1,0,-1.0,1,1,0
58,0,0,1,1,1,0,-1.0,4,1,1
36,0,0,0,1,1,2,0.0,2,0,0
35,1,2,0,1,1,2,-1.0,1,0,0
33,1,2,0,1,1,0,-2.0,1,0,0
22,0,0,2,2,1,3,-1.0,6,16,1
52,0,0,1,1,1,0,-1.0,4,13,0
36,0,1,0,1,1,1,-1.0,1,40,0
28,0,0,0,2,1,12,-1.0,5,1,0
23,1,0,2,1,1,0,-1.0,2,1,1
27,1,3,0,1,0,0,0.0,2,0,1
27,0,2,0,1,0,0,0.0,2,5,0
40,0,2,0,0,0,5,16.0,10,55,0
32,0,0,0,0,1,1,-1.0,8,1,1
33,0,0,0,1,1,0,-1.0,1,0,0
34,0,0,0,0,1,11,-1.0,8,1,1
50,1,0,1,0,1,15,-1.0,8,1,0
55,1,2,1,1,1,1,-17.0,2,4,0
22,0,2,2,1,1,0,0.0,4,2,1
28,0,0,0,2,0,4,-1.0,7,2,0
31,0,2,0,0,1,13,-1.0,10,471,1
31,1,2,0,1,1,6,0.0,3,0,1
35,0,2,0,2,1,6,-10.0,5,1,1
26,1,3,0,1,1,1,-24.0,2,0,1
45,0,2,1,2,1,1,0.0,5,27,1
25,1,0,0,2,0,0,-1.0,5,44,0
29,1,0,0,1,0,1,-1.0,4,1,0
38,0,3,0,1,0,0,-1.0,2,25,0
37,0,0,0,1,1,6,-1.0,2,0,1
22,1,2,2,1,1,0,0.0,4,0,0
25,1,0,0,1,0,2,-1.0,4,0,0
28,1,2,0,1,1,6,0.0,4,1,1
25,1,0,0,1,1,0,-1.0,3,0,0
34,1,2,0,2,1,3,-1.0,5,0,0
24,0,3,2,1,1,2,-25.0,3,9,0
35,0,0,0,0,1,1,-1.0,8,0,0
52,1,0,1,2,1,0,-1.0,6,4,1
39,0,0,0,2,1,9,0.0,5,0,0
26,0,2,0,2,1,5,-1.0,5,1,1
22,0,0,2,2,0,0,0.0,7,-1,0
28,1,0,0,2,1,5,-1.0,6,27,0
22,0,0,2,2,1,0,-1.0,5,35,0
37,0,3,0,1,1,5,-1.0,2,1,0
43,1,2,0,1,1,0,-1.0,4,0,0
23,0,2,2,2,1,1,-20.0,5,19,1
29,1,0,0,2,1,2,-1.0,5,1,0
27,1,0,0,1,1,3,-1.0,3,12,1
43,1,2,0,1,0,0,-1.0,1,1,0
60,1,5,1,1,1,1,-1.0,1,1,1
20,1,0,2,0,1,1,-1.0,9,0,1
29,0,2,0,0,1,0,-1.0,8,89,0
24,0,2,2,0,0,0,-1.0,8,1,0
34,1,2,0,1,1,0,-1.0,2,29,1
32,0,0,0,1,1,4,-1.0,4,1,1
25,1,0,0,2,1,1,-1.0,6,0,1
26,0,0,0,2,1,9,-1.0,7,11,1
28,0,0,0,0,1,5,-1.0,10,1,0
55,1,2,1,1,0,0,-1.0,1,1,0
21,1,0,2,2,1,5,-1.0,5,1,1
27,0,0,0,0,1,5,-28.0,10,28,1
43,0,2,0,1,0,0,0.0,1,0,0
21,1,5,2,1,1,0,-1.0,4,4,0
52,0,0,1,1,0,0,-1.0,1,2,0
22,0,0,2,1,1,0,0.0,3,-1,1
40,0,1,0,1,1,0,-1.0,1,19,0
24,0,0,2,1,1,0,-1.0,2,0,0
49,0,0,1,2,1,29,-1.0,6,0,1
32,0,0,0,2,1,11,-2.0,6,1,1
52,1,2,1,1,0,0,0.0,1,0,0
25,1,0,0,2,1,3,0.0,6,2,1
37,1,2,0,1,1,0,-3.0,1,0,0
37,0,2,0,1,1,3,-14.0,2,6,0
38,0,0,0,2,1,2,0.0,7,192,1
28,0,2,0,1,1,1,0.0,4,4,1
38,0,3,0,0,0,20,-1.0,9,1,1
20,0,0,2,2,1,0,-1.0,6,1,1
52,0,3,1,2,1,9,-1.0,7,33,1
64,1,2,1,1,1,0,-1.0,1,0,0
37,0,0,0,2,1,6,-1.0,5,20,1
29,1,0,0,1,1,1,0.0,2,1,1
49,1,0,1,1,1,4,-1.0,1,0,0
44,1,0,0,2,1,3,-1.0,6,2,0
30,0,2,0,0,1,13,-2.0,8,33,1
29,0,0,0,2,1,15,-1.0,6,1,1
26,0,5,0,2,1,0,-1.0,7,0,0
41,0,0,0,2,1,19,29.0,5,48,1
24,0,0,2,2,0,0,-1.0,7,0,0
58,1,3,1,1,1,1,-2.0,1,2,0
47,0,0,1,0,1,20,-1.0,9,1,0
22,0,2,2,2,1,0,-1.0,7,2,1
53,1,2,1,1,0,0,0.0,1,0,0
25,0,2,0,2,1,0,0.0,5,0,0
41,1,2,0,1,1,5,-1.0,4,0,1
32,0,5,0,1,1,4,0.0,3,-1,0
50,1,3,1,1,1,0,0.0,1,0,0
26,1,0,0,0,1,6,0.0,10,3,1
43,1,2,0,1,1,0,-5.0,4,1,1
36,0,0,0,2,0,0,-1.0,7,12,0
42,1,0,0,2,1,17,-1.0,7,51,1
32,0,0,0,0,1,7,0.0,9,37,1
39,0,0,0,1,1,1,-1.0,4,1,0
24,0,0,2,0,0,4,-1.0,9,5,1
31,0,2,0,1,0,1,-22.0,3,0,1
20,0,2,2,1,1,0,-1.0,2,3,1
24,1,0,2,1,1,0,-1.0,2,0,0
23,0,0,2,0,1,10,-1.0,10,4,1
49,1,2,1,1,0,1,-26.0,1,0,0
53,0,0,1,2,1,11,-1.0,6,110,0
30,0,2,0,0,1,1,-1.0,8,33,1
23,0,2,2,1,1,0,-4.0,2,1,0
21,0,2,2,1,1,2,-1.0,4,77,1
51,0,0,1,1,1,0,0.0,2,1,1
28,0,3,0,0,1,16,-1.0,10,29,1
42,0,0,0,1,1,1,0.0,2,0,0
48,0,5,1,1,1,7,-1.0,2,0,0
22,0,0,2,0,1,1,0.0,9,38,1
35,1,2,0,2,0,1,-30.0,5,28,0
38,0,0,0,0,0,14,-1.0,10,4,1
27,1,0,0,1,1,3,-1.0,3,37,0
37,0,3,0,1,0,1,-1.0,3,1,0
28,1,0,0,2,1,2,-1.0,5,0,0
35,0,0,0,1,1,0,-2.0,3,0,0
21,0,0,2,0,1,1,-1.0,8,1,0
39,0,2,0,1,1,0,-1.0,3,1,0
37,1,3,0,1,1,2,-1.0,1,0,0
26,0,2,0,2,1,3,-1.0,5,0,1
37,1,0,0,0,1,12,-1.0,10,52,0
35,0,0,0,2,0,12,-2.0,7,0,1
22,1,2,2,1,1,3,0.0,4,0,1
31,1,0,0,0,1,5,0.0,10,0,0
24,1,0,2,1,1,0,-1.0,3,1,0
22,0,0,2,2,1,0,0.0,5,1,1
24,0,0,2,1,0,0,-3.0,4,0,0
27,0,0,0,0,1,5,-1.0,9,0,1
23,0,2,2,2,1,3,18.0,6,244,1
21,0,0,2,2,1,0,0.0,5,0,0
28,0,0,0,0,1,8,-1.0,8,2,1
33,0,0,0,1,1,5,0.0,4,-1,0
38,0,0,0,2,1,9,-1.0,5,1,1
21,0,0,2,1,1,0,-1.0,4,0,0
29,1,0,0,2,1,1,-1.0,6,99,1
45,1,0,1,2,1,2,-1.0,6,28,0
21,0,0,2,2,0,2,-12.0,6,12,0
34,1,2,0,1,1,5,-1.0,2,6,1
31,0,3,0,1,1,3,-1.0,3,0,0
21,1,2,2,0,1,2,0.0,10,27,0
21,0,2,2,1,1,0,0.0,4,0,0
27,0,2,0,1,0,0,-1.0,2,1,0
79,1,2,1,1,1,1,-22.0,1,1,0
23,0,0,2,2,1,5,-1.0,7,1,1
37,0,2,0,1,1,5,-1.0,3,10,0
42,0,2,0,0,0,4,-10.0,8,4,1
28,0,0,0,1,1,0,0.0,3,15,1
55,0,0,1,2,1,21,0.0,6,85,1
21,0,0,2,0,1,1,-1.0,9,1,1
67,0,0,1,1,0,0,-1.0,1,1,0
44,0,0,0,1,1,6,0.0,4,194,1
53,0,0,1,1,1,5,-1.0,4,297,0
38,0,3,0,1,1,1,-1.0,1,4,0
29,1,5,0,2,1,4,-1.0,5,0,1
22,0,0,2,2,1,0,0.0,7,11,0
23,0,0,2,2,1,0,0.0,7,0,0
21,0,2,2,2,0,0,-1.0,7,2,0
24,0,0,2,2,1,6,-1.0,6,1,1
20,0,0,2,0,1,0,-1.0,10,209,1
48,0,2,1,1,1,2,-1.0,1,0,0
26,0,2,0,2,1,3,-1.0,7,1,1
22,0,3,2,1,1,0,-1.0,2,0,1
40,1,5,0,1,1,4,-1.0,1,2,1
28,0,2,0,1,1,4,-1.0,4,190,0
29,0,2,0,1,1,0,0.0,1,13,0
33,1,2,0,1,1,3,0.0,3,0,0
53,1,2,1,2,1,1,-1.0,5,0,0
34,1,3,0,1,1,2,0.0,3,0,0
20,0,0,2,0,1,4,-1.0,9,1,1
26,1,5,0,2,0,4,-1.0,7,1,1
33,0,5,0,1,1,2,0.0,1,0,1
30,1,5,0,0,1,4,-1.0,9,0,1
25,1,0,0,0,1,5,-1.0,9,1,0
28,0,2,0,1,1,2,0.0,2,42,1
48,0,5,1,1,1,4,-1.0,1,4,1
44,1,2,0,1,1,0,-1.0,1,0,0
21,0,2,2,2,0,0,-1.0,5,0,0
27,0,0,0,1,1,1,-1.0,4,0,1
43,0,2,0,2,1,11,16.0,7,76,1
71,0,0,1,1,1,8,-1.0,1,24,0
29,0,0,0,1,1,7,-1.0,4,1,1
27,1,0,0,2,1,4,-1.0,6,1,0
26,1,2,0,2,1,9,-1.0,7,1,1
21,0,0,2,2,1,1,-1.0,6,1,1
33,1,2,0,1,1,2,-22.0,2,21,0
32,0,0,0,1,1,0,0.0,1,-1,0
36,1,0,0,2,0,2,-2.0,5,0,0
43,0,0,0,2,1,0,-1.0,5,1,1
44,1,2,0,1,1,2,0.0,2,-1,1
32,0,0,0,1,1,5,-10.0,4,9,0
36,0,0,0,2,1,4,-4.0,6,2,1
23,0,2,2,1,1,0,-1.0,2,1,0
26,0,3,0,2,1,0,-1.0,6,0,0
27,1,3,0,1,0,0,0.0,3,0,0
49,1,0,1,1,1,1,0.0,1,0,1
39,1,2,0,1,1,0,-1.0,1,2,0
31,1,2,0,2,1,6,-1.0,7,10,0
45,0,2,1,1,1,0,-1.0,1,0,0
32,0,0,0,0,1,9,-1.0,8,111,0
51,1,2,1,1,1,0,-1.0,1,1,0
33,0,2,0,1,1,0,-1.0,1,0,1
21,0,2,2,2,1,1,-1.0,6,48,1
27,1,0,0,2,1,2,-1.0,5,15,1
24,0,0,2,2,1,1,-1.0,7,33,0
37,0,0,0,0,1,20,0.0,9,35,1
60,0,3,1,1,1,1,-18.0,1,18,0
41,1,0,0,1,1,0,0.0,1,0,0
37,0,0,0,2,1,8,-1.0,5,14,0
56,1,2,1,2,1,5,-1.0,7,0,0
25,1,0,0,1,1,4,-1.0,3,9,1
47,1,0,1,1,1,0,0.0,1,1,0
24,1,0,2,2,1,3,-1.0,7,6,0
47,0,2,1,0,0,28,-1.0,9,117,1
25,0,3,0,2,1,2,-1.0,5,0,1
44,1,3,0,1,1,0,0.0,1,0,0
20,0,0,2,2,1,0,-1.0,5,2,1
24,1,2,2,2,0,7,-1.0,7,1,0
46,0,2,1,0,1,5,0.0,8,-1,1
43,1,2,0,1,1,0,0.0,1,0,0
25,1,3,0,1,1,0,-1.0,2,4,0
28,0,3,0,1,1,0,-1.0,4,0,0
31,0,0,0,0,0,4,0.0,8,0,0
52,1,2,1,1,1,4,-1.0,3,0,0
27,1,0,0,2,1,5,-1.0,5,0,0
21,1,0,2,2,1,1,-1.0,5,1,0
29,1,2,0,1,1,0,-1.0,3,0,0
27,0,0,0,0,1,2,-1.0,9,39,1
45,1,3,1,1,1,0,-1.0,1,3,1
26,1,3,0,1,1,0,-1.0,1,0,1
47,0,4,1,0,1,22,0.0,10,3,1
23,0,3,2,2,1,3,0.0,7,3,1
24,0,0,2,1,1,1,-1.0,3,1,0
33,1,2,0,2,0,7,-6.0,6,0,0
27,1,0,0,1,1,0,0.0,1,1,0
63,1,2,1,1,1,1,-9.0,1,5,0
21,0,0,2,1,1,0,0.0,4,1,0
22,1,3,2,1,1,0,-1.0,3,0,0
44,1,2,0,1,1,4,0.0,4,1,0
25,0,2,0,1,1,4,-1.0,4,183,0
21,0,0,2,2,1,1,-21.0,7,20,1
41,0,3,0,1,0,0,-1.0,1,1,0
37,1,0,0,1,1,3,-1.0,3,80,0
20,0,2,2,1,1,1,-1.0,4,0,0
33,0,0,0,2,1,7,-1.0,6,0,1
28,1,2,0,1,0,0,-1.0,4,0,0
29,0,0,0,2,1,0,-1.0,5,0,1
69,1,2,1,1,1,0,-4.0,1,0,1
26,1,2,0,1,1,3,-4.0,4,2,0
21,0,0,2,0,1,0,-1.0,8,34,1
37,0,5,0,1,1,11,-1.0,3,1,0
27,0,0,0,0,1,15,-1.0,10,1,1
27,0,0,0,0,1,6,-1.0,8,34,1
21,0,0,2,0,1,1,-1.0,10,1,1
23,0,0,2,0,1,4,-1.0,8,0,1
23,1,5,2,2,0,0,-1.0,6,0,0
55,0,5,1,1,1,8,-1.0,1,6,1
40,1,2,0,1,1,0,-1.0,1,0,0
